credit_limit_mad,gender,education_level,marital_status,age,payment_status_month_1,payment_status_month_2,payment_status_month_3,payment_status_month_4,payment_status_month_5,payment_status_month_6,bill_amount_month_1,bill_amount_month_2,bill_amount_month_3,bill_amount_month_4,bill_amount_month_5,bill_amount_month_6,payment_amount_month_1,payment_amount_month_2,payment_amount_month_3,payment_amount_month_4,payment_amount_month_5,payment_amount_month_6,target
13300.0,0,1,1,40,-1,-2,-1,-1,0,-1,1032,1017,892,738,740,688,544,556,240,259,326,382,0
12600.0,0,3,1,27,-1,-1,-2,-1,0,1,5937,6317,6168,6643,6383,6763,1196,1054,1080,1014,1363,1198,1
10150.0,1,1,2,26,-2,-2,-2,-1,-1,-2,5349,5243,5376,5532,5395,5058,922,516,1076,811,640,975,0
7000.0,1,4,3,32,-1,0,1,1,0,0,2850,2907,2544,2240,2091,2132,69,103,157,118,51,70,0
76650.0,1,3,2,39,-2,-2,-2,-1,-2,-2,16712,17812,16820,14288,14307,13663,11900,11841,9829,6672,10123,3508,0
75950.0,1,3,2,40,0,-1,-1,-1,0,-1,16514,15588,16424,15201,12329,10251,4778,3296,2149,3828,4374,3739,0
48300.0,0,4,1,37,2,3,3,2,1,0,25178,26923,26749,24888,23133,24187,8612,5401,14144,10224,6508,13250,0
17150.0,0,1,2,34,2,2,2,3,4,5,3716,3789,3861,3449,3170,3088,1364,737,636,1002,575,730,0
5600.0,1,2,1,37,-1,-1,-1,-2,-2,-2,967,964,1007,824,667,699,316,270,436,241,214,295,0
50750.0,1,3,2,30,0,-1,-1,-1,0,0,4356,3726,3610,3585,3775,3179,2352,962,1165,2254,1472,1551,0
9800.0,1,1,1,22,1,0,0,-1,-1,-1,4388,4795,3923,3727,3716,3374,392,371,253,276,203,363,0
11200.0,1,2,1,32,1,1,1,1,0,1,3891,3565,3317,3204,3377,2934,847,651,727,985,567,747,1
23450.0,1,2,1,37,-2,-2,-2,-1,-1,0,12763,13242,13900,13937,12814,13439,2431,4750,4808,2749,4526,2712,1
46900.0,1,2,1,34,-1,-2,-2,-2,-2,-1,24965,24994,22666,24570,22164,18367,2584,6638,4527,3484,2985,3265,0
42350.0,0,4,3,21,0,0,1,2,1,2,9794,10333,9567,9881,10641,9081,1556,789,874,1039,1610,1520,1
48650.0,0,2,1,33,-1,0,0,0,0,-1,1915,1756,1501,1450,1545,1651,565,427,286,350,316,267,0
6300.0,1,1,2,29,1,2,1,2,1,0,2671,2579,2430,2664,2714,2516,1011,1754,1066,1109,1843,634,1
19950.0,0,4,2,47,-1,0,1,2,3,2,8242,7205,6626,6585,6904,6910,649,1306,1160,1145,1035,1195,0
34300.0,0,1,1,40,3,2,2,2,3,4,2395,2368,2098,2050,1674,1648,122,314,200,262,111,86,1
5250.0,0,3,1,21,2,1,0,0,1,0,195,160,169,181,189,182,25,14,18,29,12,16,0
21700.0,0,4,2,35,0,0,-1,0,-1,0,10762,9547,9580,8476,8798,7800,2401,1572,789,1622,1976,1386,0
23100.0,0,3,2,25,2,2,3,2,2,2,8143,6711,5594,5759,5091,5309,1104,882,747,996,616,920,0
7700.0,0,2,1,22,0,-1,0,0,1,1,2066,2127,1714,1707,1678,1456,259,293,243,244,197,151,0
29750.0,1,3,1,21,-1,-1,0,-1,0,1,17015,17877,17210,15850,12936,10452,6099,4213,6308,5448,4232,1400,0
44100.0,1,2,1,43,-1,-2,-2,-2,-2,-2,12246,10342,9199,7690,7260,6162,2595,1862,3839,1199,1604,2696,0
17150.0,1,2,2,44,-2,-2,-2,-1,-1,-2,8461,8177,7674,7929,8014,8283,223,236,563,464,326,316,0
89250.0,1,1,1,21,5,4,3,3,2,3,35405,29025,23998,26024,27198,24471,4795,6516,2934,3042,2597,2239,0
48300.0,0,1,2,45,1,1,2,3,2,2,26175,28132,29773,25800,26558,23712,377,694,710,285,751,416,0
14350.0,0,2,1,54,-2,-2,-1,-1,-2,-1,4681,4773,4496,3870,4079,4083,1806,1840,1251,1152,2832,1400,0
37450.0,0,2,2,33,2,3,2,3,3,3,12375,13329,12157,10247,10675,10259,4342,6142,6827,5768,5923,5580,0
4200.0,1,2,2,27,-1,-2,-2,-2,-1,0,275,260,276,266,271,269,23,30,28,23,29,30,0
102200.0,1,2,1,34,3,4,4,4,5,5,70972,58736,59902,54520,56289,54375,4529,6348,6740,4220,7703,5283,1
36050.0,0,3,1,46,-1,-1,-2,-2,-2,-2,26808,25821,23541,23739,24146,21840,10928,12004,10790,4875,7882,8637,0
31500.0,0,3,2,47,-1,-2,-2,-2,-1,-1,6313,6853,7198,6394,5383,4794,472,611,1483,1332,958,367,1
11550.0,1,1,3,35,3,2,1,0,-1,-2,4137,3840,4067,4285,4640,4327,1926,1619,2448,999,1547,1204,1
7700.0,1,2,2,27,0,0,0,1,1,2,4828,4770,4416,3907,3842,4089,3942,3924,1832,1909,1783,1640,0
53200.0,1,1,2,37,-1,-1,-2,-2,-2,-2,14003,13320,11173,11011,11270,10341,3022,3636,4733,4049,5711,4703,0
35000.0,0,2,2,34,0,-1,0,1,0,0,18722,18514,18841,19645,20105,20536,2354,4033,2051,2231,5032,3411,0
31150.0,0,1,1,36,0,-1,0,-1,-2,-2,3302,2642,2438,2393,2623,2702,1539,959,986,2000,2144,2098,0
42700.0,1,3,2,31,1,2,1,1,2,3,13458,11924,12845,12517,11652,9553,4760,4975,2416,3471,4130,1763,0
14350.0,1,1,1,37,0,1,2,3,2,3,4530,3666,2941,2711,2238,2324,974,828,1343,1252,906,1314,0
20300.0,1,1,2,21,1,2,2,3,2,2,8762,8562,7673,8021,7784,7973,999,1035,1168,815,1049,1825,0
24850.0,1,3,2,38,1,0,1,1,0,0,7373,6276,6563,7002,7235,6168,1086,750,1923,1301,1267,1173,0
10150.0,1,1,2,45,-2,-2,-1,0,1,2,2791,2996,3183,2935,2899,2592,1701,1527,1218,730,1242,848,0
35350.0,1,2,2,33,0,1,1,2,3,4,15512,15920,15433,13165,10783,9602,872,1278,898,895,829,357,0
18550.0,0,4,1,36,0,-1,0,1,0,-1,7675,6504,5931,6181,5505,5758,1465,839,742,1058,615,464,0
19600.0,0,2,2,21,4,3,3,2,1,0,6603,5564,5003,4358,3921,4017,3832,2968,3109,1684,2055,861,0
27300.0,1,2,2,40,-2,-2,-1,-2,-2,-2,9863,10131,8343,9006,8222,6982,4317,5124,3646,4718,2529,2506,0
25200.0,0,3,2,44,-1,-1,0,1,1,2,8876,9086,9523,9844,8664,7864,2266,2211,3055,1866,2116,1365,0
23800.0,1,1,1,50,-1,0,1,2,3,4,10725,10313,8663,7392,6358,5635,5733,3227,4709,4899,2332,2776,1
4200.0,1,2,1,21,-2,-1,-1,-2,-2,-2,1015,830,751,627,684,706,38,24,20,19,26,26,0
18550.0,1,1,1,40,0,-1,-1,0,0,1,12095,9993,8107,6886,7308,7828,446,411,279,378,346,636,0
23100.0,1,1,2,21,1,1,1,0,0,0,7477,7317,7481,7123,7175,7146,1188,652,522,393,450,1115,0
9100.0,1,1,1,39,0,0,1,1,0,0,1953,1888,1583,1417,1435,1320,529,450,365,448,282,248,0
12250.0,1,2,2,30,2,3,3,3,3,2,2810,2577,2340,2438,2668,2781,1482,1295,1342,1449,844,1338,0
116900.0,1,3,1,40,-2,-2,-1,-1,0,1,9226,9194,8042,7015,7049,6130,351,354,387,159,192,202,0
38850.0,1,3,1,39,0,0,1,0,0,1,17577,18122,15416,15289,13459,12991,4109,4470,3844,3238,3050,1673,1
20650.0,1,2,1,36,2,1,0,0,0,0,4047,3934,3390,3249,2665,2844,997,924,958,1118,363,437,0
10500.0,0,2,1,31,2,3,2,2,2,3,8575,8101,8886,9386,8632,7498,557,589,863,735,929,278,1
21350.0,1,2,2,36,0,-1,-1,-2,-2,-2,4353,3904,3254,3267,3376,2980,1163,512,1018,1003,1036,377,0
153300.0,1,3,1,44,6,6,5,4,5,4,33824,28404,28763,27224,27078,28271,15788,10422,20459,16097,12613,9077,0
16800.0,1,1,1,37,-2,-2,-2,-2,-2,-2,7223,6364,5358,5830,6074,6615,3084,4906,1717,4168,2480,3697,0
20300.0,0,1,2,42,2,2,2,2,2,3,8659,8208,7146,6893,7455,6032,3016,3069,1639,2754,1520,871,0
4900.0,1,2,2,22,2,3,3,3,4,3,1975,2027,1787,1436,1417,1166,991,785,717,842,796,610,1
9100.0,1,2,2,36,0,-1,-2,-1,-1,-1,5842,5119,5511,5582,5838,5398,940,670,1403,617,1352,928,0
18900.0,1,2,2,31,1,1,0,1,2,1,1620,1618,1492,1319,1382,1252,428,586,596,706,813,572,1
28350.0,1,2,2,42,0,1,0,1,0,1,3929,3303,2771,2883,2505,2447,1080,1587,1268,1615,1224,693,0
160650.0,1,1,2,40,-1,-1,0,-1,-1,-1,88341,71044,63678,68092,69273,68663,29790,32662,16492,27223,23380,14727,0
15400.0,0,1,2,30,0,0,0,0,0,-1,780,796,763,719,789,639,64,84,75,56,92,37,0
20300.0,1,3,2,36,0,1,0,0,1,1,7276,6239,5256,4928,5184,5042,88,80,65,45,39,38,0
31850.0,0,1,2,34,1,0,1,0,0,-1,5663,5924,5038,5501,4488,4795,619,710,389,864,378,449,0
19250.0,1,1,2,39,2,1,2,1,2,2,1141,1133,1191,1294,1070,927,20,49,42,24,22,46,0
35350.0,1,2,1,38,0,0,1,2,3,3,21562,21882,19270,18153,17120,15405,8344,8542,6524,6231,4046,5277,0
64050.0,1,2,3,36,0,0,0,1,2,1,18665,15947,13928,12254,10303,10933,1552,754,1362,516,417,852,0
113400.0,1,2,1,23,1,1,1,1,0,0,19176,18620,16462,16412,15871,16676,720,385,418,429,670,583,0
3500.0,1,2,2,49,-1,0,1,1,0,-1,743,599,494,520,424,425,192,187,98,122,100,78,0
7350.0,0,4,1,45,0,1,1,1,0,-1,1434,1189,1298,1198,985,891,137,125,78,114,130,69,1
16800.0,0,1,1,36,-1,-1,-1,0,-1,0,6678,6222,5383,4796,4205,4076,1176,918,587,575,420,724,1
29750.0,1,2,2,40,1,1,0,0,-1,-1,17309,15596,14759,11986,9778,10667,3185,2859,2798,1633,2248,1962,1
14000.0,1,2,1,41,-1,0,-1,0,1,0,7821,8156,6733,7203,7558,6799,1061,2523,2417,2834,2963,2193,0
16800.0,1,1,2,29,0,0,0,-1,-2,-2,7343,5891,5300,5731,5971,5630,880,627,706,440,415,447,0
33250.0,0,2,1,46,2,1,2,3,3,3,5365,4652,4447,3964,3687,3344,1891,1638,648,937,1328,683,1
4200.0,0,3,2,21,-1,-1,-2,-2,-1,-2,3536,3548,3215,3142,3443,3058,376,318,375,779,494,592,0
8400.0,0,2,2,21,2,3,4,3,3,2,4289,4152,4051,3907,4255,3444,2024,2151,2374,1602,2925,1041,0
53200.0,0,3,1,28,1,2,1,0,-1,0,26793,24876,26720,25994,20819,17185,254,525,421,296,429,468,0
12250.0,1,2,3,38,0,0,0,0,-1,-2,2695,2360,2411,2077,1758,1480,1052,807,870,531,811,332,0
105700.0,0,3,2,36,0,0,1,0,-1,-2,47481,41728,35562,33686,27618,24458,5961,6166,5316,5342,2217,2464,0
28700.0,1,3,2,36,0,0,1,2,3,2,8966,8359,8602,7192,7491,6594,1079,1299,1595,1967,1348,1716,0
103250.0,0,2,2,34,0,1,0,1,1,1,38184,41200,35004,30786,28301,29639,3933,2912,1526,1557,1906,3276,0
75950.0,0,3,1,32,-1,-1,-1,0,0,1,6456,6795,5903,5089,5539,4872,5037,2464,3505,2449,3843,3406,0
17150.0,1,2,2,23,0,0,0,1,0,0,7015,7492,6963,6995,6351,6703,232,199,271,232,97,232,0
5950.0,0,2,2,22,2,2,2,1,0,0,1288,1255,1094,1072,1080,989,324,331,191,305,107,186,0
34650.0,0,2,2,23,-1,-2,-2,-2,-2,-1,12974,14262,11709,10190,8353,7018,1429,2415,1662,2211,1076,966,0
17850.0,0,1,2,25,0,0,0,0,1,1,11964,11684,10091,9315,9935,9678,974,1034,863,570,808,844,0
19600.0,0,3,3,22,1,1,1,1,1,0,13909,11305,11553,10831,10748,10298,1698,2234,1228,2678,2416,1508,1
17150.0,1,1,1,22,-1,0,0,0,0,1,1972,1952,2042,2206,2094,1750,273,308,357,365,140,270,0
7000.0,0,2,2,32,0,1,1,1,1,2,3370,2807,2522,2748,2285,1980,2322,2272,1465,1231,1035,1149,0
35700.0,1,1,1,45,1,1,1,0,1,0,26330,23201,25310,22993,21650,17725,1691,1411,1566,2078,1684,1611,0
11900.0,1,2,1,39,1,2,3,3,2,1,4440,4437,3769,3143,3186,3080,340,170,263,146,230,112,0
10500.0,1,4,2,26,0,1,2,3,3,4,634,590,506,477,386,422,157,137,137,72,105,103,0
18200.0,0,3,1,29,2,2,1,2,2,1,5525,5024,4719,5163,5339,5128,294,295,272,181,299,341,0
60900.0,1,2,2,52,0,1,0,1,1,2,17078,18364,16332,13287,10720,10908,16525,14697,14376,9673,6725,7830,0
20650.0,0,2,1,30,6,7,6,5,5,6,5768,5514,4481,3727,3478,3689,3845,2772,2705,960,2198,985,0
9100.0,1,2,2,25,-1,-2,-2,-2,-1,-2,1574,1414,1146,964,1035,890,636,517,617,293,494,403,0
25550.0,1,1,2,32,1,0,-1,0,0,0,9297,7566,6090,6543,5704,6183,5761,6271,4835,4349,4197,3585,0
73150.0,0,1,2,30,-1,0,0,1,1,2,23575,19397,15934,15628,15571,13455,7501,8264,4579,4920,2829,3313,0
48300.0,1,2,1,27,2,1,2,3,3,2,10932,11344,10676,10059,10610,10821,3070,3921,4593,3207,3325,4596,0
4550.0,1,4,1,35,2,2,2,2,1,2,2854,3096,2766,2630,2721,2654,1414,932,1018,557,600,1037,1
27650.0,1,2,2,47,-2,-2,-2,-1,-1,0,6718,6915,7459,7955,7041,6468,1087,1497,1057,1195,724,799,0
71050.0,0,2,2,23,-1,-1,-1,-1,-2,-1,45329,48846,47573,38870,35297,34737,10606,10070,4942,6502,4418,3254,0
25900.0,1,4,1,39,-2,-1,0,-1,0,1,14012,11835,9958,8119,8548,7451,2833,1601,3100,2151,1268,1019,0
5600.0,1,2,1,44,0,0,1,1,0,0,1136,1125,1030,932,826,813,494,346,189,393,330,306,1
5250.0,0,1,1,39,2,3,4,3,3,3,1222,1197,1228,1161,1171,1249,311,616,378,487,421,383,1
10150.0,1,2,1,45,0,0,0,0,-1,-2,6819,7182,5844,5123,5388,5050,2239,2252,2502,2135,3235,2302,0
6300.0,0,2,2,40,0,0,1,0,-1,-2,88,93,99,84,76,83,9,4,8,6,7,7,0
7700.0,0,2,2,29,0,-1,-2,-2,-2,-2,1878,2046,1889,1650,1705,1556,1073,1011,1007,1038,709,723,1
6300.0,1,1,2,52,-1,-1,-2,-1,-2,-1,1279,1316,1442,1357,1107,901,250,208,475,357,211,213,0
18550.0,1,2,3,40,-1,-1,-1,0,0,-1,10060,10116,8963,7578,7623,6726,3232,7870,5558,4536,2738,4898,0
14350.0,1,3,3,56,1,0,0,1,2,1,3673,3346,3136,3068,3127,3249,986,1146,1089,763,803,1040,0
19950.0,1,1,2,21,-1,-2,-1,-1,-1,-2,17869,18643,16876,16358,15582,15129,14061,7372,11755,8279,5074,4455,1
38500.0,0,1,1,57,1,1,0,1,2,3,27593,22394,22094,20173,21940,21219,5103,3634,3710,1460,2018,4332,1
7000.0,0,2,1,43,3,4,5,4,5,6,1204,1125,1077,893,938,762,54,69,33,24,21,23,1
99400.0,1,2,2,39,0,0,0,0,0,1,12879,10585,8864,9043,9051,7647,1617,632,814,873,624,448,0
51450.0,0,2,2,27,0,1,2,1,2,1,26749,25852,23091,22614,20506,20540,7061,9678,13502,7601,9227,4977,0
4200.0,1,2,2,42,2,2,3,4,4,3,924,948,987,895,901,894,330,312,248,281,230,257,0
31150.0,1,2,2,46,0,-1,-2,-1,-1,-1,6498,6357,6323,6500,5415,5726,3772,2403,2880,3463,2729,3450,0
14000.0,0,4,1,21,-1,-1,-2,-2,-2,-1,13015,13925,14689,15013,13798,11668,5008,8727,7682,4350,8337,4230,0
26600.0,0,2,1,40,-2,-1,-2,-2,-2,-1,9963,9780,8544,7797,6622,5514,3636,8318,3987,5570,5250,1972,0
32550.0,1,1,3,29,-2,-1,-2,-2,-1,0,12499,12520,12699,10419,9144,8441,5100,3261,6170,3997,2469,4699,0
14000.0,1,3,2,40,-2,-1,-1,-2,-2,-2,1042,1022,832,803,808,871,102,68,43,43,77,110,0
17850.0,1,1,2,26,0,0,0,1,2,1,8846,8478,8043,6521,6680,6826,2555,3578,5517,3367,1741,3079,0
12950.0,1,1,2,47,2,1,0,1,0,1,6053,5145,4708,3766,3053,2958,2971,1770,3292,1509,2127,2266,1
29050.0,1,4,1,34,1,2,2,2,1,1,7675,7692,7016,6522,6476,5195,774,675,552,410,293,310,0
19600.0,0,1,2,42,1,0,1,0,-1,0,6964,5779,4802,4721,3864,4180,3870,3405,1732,2005,968,1645,1
30800.0,0,1,2,44,3,2,3,3,4,3,5347,5092,5291,5059,4810,4872,1270,1709,776,1783,1294,1709,0
17500.0,1,2,1,38,0,-1,0,1,0,-1,6993,6413,6044,5016,5489,5994,2929,2864,2516,1833,1864,2229,0
4900.0,0,1,2,27,0,1,2,2,2,1,497,505,467,415,429,371,187,174,110,154,111,62,0
20300.0,0,2,2,41,0,0,0,-1,0,0,9434,8475,7722,8233,8296,9119,2967,3038,5167,5026,4408,2341,0
38850.0,1,2,2,34,-1,-1,0,0,0,1,6393,5193,4301,3975,3873,3928,1340,1000,1070,1523,1377,2127,0
55300.0,1,2,1,37,5,6,6,6,7,6,28570,24422,21190,19415,17771,17989,6413,8662,7042,6058,3615,6657,1
4550.0,0,1,2,32,4,5,4,3,2,1,1324,1168,1180,1217,1291,1064,464,350,191,287,226,187,1
22750.0,1,4,2,21,4,3,3,2,1,1,4952,4558,3701,4037,4016,3804,996,1715,1748,901,1187,680,1
62650.0,1,1,2,36,-1,-2,-2,-2,-2,-2,35225,36571,29455,28469,30250,29332,2182,2405,1471,1061,2771,1852,0
13650.0,0,2,1,29,0,1,2,1,0,1,5286,5455,4390,4025,3231,3550,1268,1408,1182,1576,1403,1039,0
70000.0,1,4,1,38,0,1,2,1,2,2,51085,50027,41477,39450,41394,34480,31328,24017,10889,23541,17029,15679,1
3500.0,0,2,2,35,0,1,2,1,2,1,737,726,617,506,438,410,201,200,340,322,178,152,0
9450.0,1,1,1,30,-1,0,0,0,1,1,3073,2630,2304,2490,2001,1750,585,275,393,359,210,180,1
7350.0,0,1,2,55,-1,0,1,0,-1,-1,2324,1905,1934,2013,1729,1622,284,350,552,533,494,236,0
24150.0,1,4,1,32,0,-1,-1,0,0,1,2406,2566,2757,2853,2829,2776,285,271,251,220,437,305,0
16100.0,0,3,2,36,1,0,1,2,2,3,2359,2451,2296,2210,2202,2095,624,519,515,555,517,432,1
65100.0,1,4,2,52,0,1,0,-1,-1,0,24759,24059,22175,22582,20865,17688,3902,4129,1926,2832,3404,1947,0
53900.0,0,2,2,26,0,1,1,2,2,1,26507,22949,21416,18043,16753,17310,9653,3944,6879,5094,3151,5560,0
15050.0,1,1,1,43,4,5,6,5,5,6,2797,2868,2521,2675,2240,2210,742,1209,1192,752,637,595,1
43400.0,1,1,2,28,3,3,2,2,1,0,7195,7415,6429,6369,6603,6060,1232,608,668,988,1154,1077,0
10150.0,0,4,1,33,-1,-1,-1,-1,-1,0,3022,2484,2137,2310,2341,1964,1649,1561,1572,1158,2017,1138,0
49000.0,1,2,1,39,4,5,5,5,4,3,18918,17857,18260,18659,15905,15314,2560,5853,5890,5128,4961,4471,0
4200.0,0,2,2,46,0,0,-1,-2,-1,-2,2185,1973,1797,1930,1709,1423,643,444,480,252,223,353,0
193903.49999999945,1,2,1,26,0,-1,-1,0,0,-1,46706,51082,42394,38379,34377,31381,18755,25517,24450,14426,21617,11000,0
37800.0,0,1,2,37,0,0,0,1,2,3,10886,8993,9416,8569,8945,9497,2765,2482,1771,3534,1547,4203,0
109200.0,1,1,1,28,0,1,0,1,1,1,50949,45424,39208,38862,33708,35666,12557,13377,13631,11974,11864,11364,0
45850.0,1,2,2,41,-1,0,1,2,1,0,25487,22170,18060,16892,17130,14866,4657,7989,5164,4289,3794,3943,0
11200.0,0,1,2,44,2,3,3,4,3,2,5101,5542,5918,5722,5204,5679,1408,1715,4488,4143,2347,4285,0
3500.0,0,1,1,41,-1,-2,-2,-1,-1,-2,2957,2660,2520,2513,2249,2249,2091,1659,708,1906,858,973,0
11550.0,1,2,1,28,0,0,1,0,0,1,7143,5917,4915,5188,4340,4210,1516,1972,1416,1345,1485,1101,1
42000.0,1,2,3,25,0,0,0,0,-1,-2,18665,16021,14758,14275,14292,11756,3080,1729,1836,1775,2469,1002,0
5250.0,1,1,1,33,-1,0,1,1,1,0,662,569,492,483,478,430,133,49,93,39,49,77,0
133350.0,0,1,1,24,-2,-2,-1,-1,-2,-2,99082,101148,106678,110819,99786,83559,45928,56283,42896,26093,45480,19781,1
19250.0,1,4,2,40,-1,0,1,0,1,1,11723,12210,11531,11840,11791,12368,3262,2080,1239,2932,2474,2432,0
182350.0,0,1,2,48,0,1,2,2,3,3,19303,17832,18720,16139,17737,16622,2392,1952,2039,3381,1714,3152,0
13300.0,0,1,2,28,3,4,5,6,6,5,4941,4705,4058,4031,4386,4490,528,643,541,356,347,318,1
38850.0,1,1,2,40,-1,-1,-1,-2,-2,-1,19941,19384,20389,19381,17941,15413,5629,5734,5754,4034,3874,4523,0
37800.0,0,1,2,28,-1,0,0,0,0,0,5523,5926,5589,5265,5521,4738,2070,2435,979,2252,2302,1045,0
5250.0,1,2,3,47,-1,-1,0,-1,-1,-1,1996,1778,1925,1598,1624,1332,879,578,507,319,869,569,0
33250.0,1,3,2,44,-1,0,-1,-1,-2,-2,22968,25233,25271,21404,22920,22213,1189,1389,776,972,1102,881,0
38150.0,1,2,1,34,0,0,1,1,0,0,4390,3906,3194,3024,2424,2613,593,233,445,390,258,305,0
44800.0,1,3,1,42,-1,0,1,2,3,2,9278,7949,6439,6643,7241,7314,994,1306,832,554,1000,898,0
72450.0,1,4,1,43,2,2,3,4,5,5,52120,55370,57156,58326,52826,57084,7076,11612,8330,15851,11996,19266,0
5600.0,1,1,2,24,-2,-2,-1,-1,0,0,2693,2723,2314,2543,2198,1840,685,1207,646,1602,1194,737,0
37450.0,1,2,1,40,1,0,0,1,1,0,9739,8909,7589,7922,8502,8524,805,1080,772,1073,784,1170,0
7700.0,1,2,1,29,0,0,-1,-2,-2,-2,2449,2049,2096,1880,1774,1680,1056,479,886,283,346,625,0
9100.0,0,1,1,36,-1,0,0,0,1,0,7416,6124,5829,4702,4573,4036,3866,2087,4434,3535,2955,2212,0
8400.0,0,2,1,32,3,4,5,5,6,6,3798,3805,3857,3127,3356,3009,1547,1876,1599,1441,1955,2428,1
28000.0,0,2,2,35,0,-1,0,-1,-2,-2,7413,7308,7497,8177,7340,5912,2413,1455,1877,996,1526,1589,0
42350.0,1,2,2,43,2,2,1,0,-1,0,22400,18549,16341,16997,16236,13694,2752,3249,3808,4249,2789,2547,0
17500.0,1,1,1,24,-1,-1,-1,-1,-1,-1,2590,2676,2376,2442,2552,2045,238,117,176,215,189,97,0
22050.0,0,1,1,21,0,0,-1,0,-1,0,6188,5438,5772,5590,6062,5490,2357,1550,3830,1733,1950,2840,0
5600.0,0,2,2,31,0,-1,-1,0,1,2,4469,4730,4810,5283,5296,4861,497,281,597,544,544,517,1
31150.0,1,1,2,45,1,0,0,1,1,1,13502,13504,11601,12593,10338,10842,5948,5254,5441,2988,4352,2679,0
14700.0,1,3,2,27,-1,-1,0,0,1,1,9870,9204,8592,7074,6824,6492,5140,5804,3398,1735,1614,1804,0
8750.0,1,1,2,30,4,5,5,4,3,4,1678,1454,1307,1153,1233,1127,127,173,197,137,174,126,0
3500.0,0,2,2,46,1,1,2,2,2,3,752,643,667,705,606,607,238,261,322,147,377,342,1
9100.0,0,1,1,48,4,5,5,6,5,6,3332,2887,2889,2792,2381,2389,784,574,1049,867,824,780,1
18200.0,0,3,2,41,-1,-2,-2,-2,-1,-1,10636,10645,9312,9692,10538,9064,3760,4564,4439,6085,5853,5702,0
37800.0,0,3,1,39,0,0,0,0,1,2,25837,27310,28407,25938,28251,25674,902,683,906,958,396,533,1
9100.0,0,3,2,44,0,0,-1,-1,0,1,1413,1144,1250,1129,959,856,200,175,88,167,138,138,0
16800.0,1,2,2,31,-1,-2,-2,-2,-2,-2,5096,5325,5759,5244,4786,3846,2788,2632,4102,2795,3244,1248,0
88550.0,0,1,1,41,0,1,1,2,2,3,53574,47282,49529,42823,41449,43462,32131,26925,27561,10775,22216,10719,0
65450.0,0,2,1,28,5,6,7,6,6,6,41644,41537,35950,36500,37276,31656,8939,8375,7838,6810,8221,7286,0
14000.0,0,2,2,50,1,2,2,3,4,4,8015,7652,8240,8578,7261,6251,4406,2235,3987,4858,2783,2841,1
14700.0,1,4,2,45,-1,-1,0,1,2,3,10224,8636,8722,7920,7782,8355,2638,4900,2165,4990,2992,5490,0
122150.0,1,2,2,41,-1,-1,-2,-2,-2,-2,39825,37995,41345,33425,32618,32209,11669,10443,11844,7564,12607,9383,0
26600.0,1,2,2,32,-1,-2,-2,-2,-2,-2,5201,5145,4241,4248,4451,3887,902,1432,1889,763,729,756,0
16800.0,0,3,1,41,-1,-1,0,0,0,0,1157,1019,1033,973,1063,1131,21,14,8,17,19,14,0
21000.0,0,2,2,35,-1,0,-1,-2,-2,-1,18813,18770,17220,18539,17131,17572,1477,762,826,1562,1228,1386,1
10150.0,0,2,2,30,0,-1,0,0,1,0,2255,1993,2014,1887,2040,1954,398,459,652,350,362,316,0
6300.0,0,1,2,40,-1,-2,-1,0,0,-1,4997,4460,3857,3574,3097,2594,1778,1463,1156,1403,724,653,0
17150.0,1,1,1,21,1,0,0,-1,-1,0,2174,1772,1930,1931,1640,1378,1186,1029,701,1461,685,769,1
68950.0,1,2,2,43,2,3,3,3,3,3,12829,13006,13489,11738,11372,11033,4579,5127,6107,2323,2242,2533,0
18900.0,1,3,2,26,0,0,-1,-2,-1,-2,2453,2622,2781,2851,3068,3019,572,659,539,813,893,1026,0
18550.0,1,2,2,42,1,1,0,0,1,0,2298,1911,2075,2221,2149,1756,528,326,243,270,403,264,0
39900.0,1,2,3,21,-1,0,1,2,2,1,9733,8420,8730,8918,9099,8011,1933,721,807,1137,1503,1030,0
25550.0,0,1,1,31,-1,-2,-2,-2,-1,0,8769,7982,6577,6603,6638,7023,3907,2730,2414,1353,2418,1913,0
5600.0,1,2,1,39,0,1,0,1,2,1,779,688,639,681,586,570,370,485,565,566,325,399,1
30800.0,0,1,2,43,0,0,-1,-2,-1,-1,14620,14316,13051,11501,9936,10354,479,1191,721,706,770,740,0
4200.0,1,3,2,29,5,6,7,6,6,7,2657,2204,2009,1756,1452,1287,2580,1710,2022,902,1206,916,1
69650.0,0,2,1,26,1,1,0,1,1,0,21054,22311,22198,24047,23704,23699,4354,6082,5822,5925,6343,4297,0
36750.0,0,2,2,44,1,0,0,1,2,3,19187,18294,16955,13846,14302,11479,968,678,926,446,510,976,0
35000.0,1,1,2,52,0,1,1,0,0,1,18108,14589,15362,13055,11117,9036,1894,2645,1095,2230,843,974,0
153650.0,1,2,1,27,2,1,2,2,2,2,59814,61647,50855,42070,35656,31966,32289,24036,17404,13427,13317,17269,0
8400.0,0,1,1,21,-1,-1,0,-1,-1,0,3078,2971,3176,2869,3118,2648,1163,1104,1059,509,917,1051,0
43050.0,0,2,2,49,0,1,1,0,0,-1,8931,8100,7101,5718,5045,4984,2301,1506,1624,1393,808,1065,0
27300.0,0,2,2,34,0,-1,-1,0,-1,-1,12153,13092,10828,9276,8395,8719,80,200,96,146,131,96,0
38150.0,1,2,2,27,0,0,-1,0,-1,0,17804,17645,17975,15135,15655,13385,2490,3483,2086,3072,4136,1780,1
