ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
19066,64000,1,1,2,35,-1,-2,-1,-1,-2,-2,30862,25611,22156,21350,23137,19955,12473,9582,7053,8649,6280,6992,0
19067,116000,1,3,1,45,2,1,1,1,1,0,39744,39716,31916,28543,27089,24629,391,426,614,224,319,374,0
19068,27000,1,2,1,35,-1,-2,-1,0,0,0,751,706,688,730,739,684,108,264,130,291,193,175,0
19069,191000,2,2,1,21,-1,0,0,-1,-2,-2,51367,54569,44237,37506,30092,24693,20511,24365,21542,24644,12879,11952,0
19070,79000,1,2,2,21,0,-1,-1,0,-1,0,40157,43110,44365,48336,45882,37777,14469,10979,27363,29424,12252,14769,0
19071,1000000,1,1,2,24,0,-1,0,1,0,0,120754,114701,122912,104246,99411,82141,5354,8269,6803,2886,3791,5742,0
19072,30000,2,2,2,46,-1,-2,-2,-1,0,0,15322,15125,12928,11944,11013,11289,4855,5281,4491,4106,3330,4031,1
19073,289000,1,1,2,33,3,3,3,2,3,3,148798,127144,131296,110767,100084,95476,26738,35102,40441,40684,17743,27078,0
19074,33000,2,2,2,38,-1,0,-1,0,0,1,17693,16259,14584,15839,16422,15750,11326,7906,8191,7703,4502,10851,0
19075,168000,2,1,1,47,-1,-1,-1,0,-1,-1,156164,169692,171712,145161,118438,117259,42862,43269,57286,28664,21311,24619,1
19076,104000,2,1,1,24,0,-1,-1,0,0,1,64016,60432,51822,50153,43157,39533,10065,9636,7239,9662,6490,3301,1
19077,17000,2,1,1,60,0,0,0,0,0,-1,5379,5589,5311,4993,4271,3708,5620,2926,2433,5279,2631,1968,0
19078,51000,1,2,1,34,0,0,0,0,-1,-1,24251,20493,20707,22253,24197,22412,1294,1309,997,1416,829,1282,0
19079,155000,1,3,2,40,-2,-1,-2,-1,0,-1,140347,135634,121538,133107,132526,136800,41369,20383,37797,22553,37411,43369,1
19080,54000,2,1,2,29,0,1,0,0,-1,-2,9832,9863,10473,10008,8855,7869,3301,3979,5783,5703,3304,1828,0
19081,161000,2,2,2,26,-1,-2,-2,-2,-1,-2,54804,60132,50046,50096,40388,43256,16492,17659,7027,12466,7653,14713,0
19082,110000,2,2,2,35,-1,-2,-2,-1,0,-1,18743,19684,16059,17625,14993,13486,3618,5126,3164,1825,2400,1702,0
19083,177000,1,2,2,29,0,-1,-1,0,-1,0,37326,34252,37183,35043,28822,25433,1644,634,1890,1341,816,971,0
19084,105000,2,1,1,36,1,0,0,1,1,0,24280,19631,16480,15737,13648,13017,9269,6652,7174,3984,5090,3800,1
19085,28000,2,1,2,21,-2,-2,-2,-2,-2,-2,4163,4490,3945,4241,4015,3637,244,549,639,253,658,416,0
19086,70000,2,3,2,22,0,0,1,2,2,2,10854,10823,11513,10696,10709,8817,1564,1836,1626,2395,1330,1963,0
19087,78000,1,3,2,30,1,2,3,2,1,2,14135,11587,10375,8746,7970,8219,7021,6254,3103,4336,2067,3727,0
19088,66000,2,2,1,25,-1,-2,-2,-2,-1,-1,14424,12053,9828,8550,8499,7149,4677,5508,4836,3574,3621,3094,0
19089,34000,2,2,2,63,2,1,0,1,0,1,13661,10986,10465,8584,8708,9568,2647,2383,2943,2473,1949,1223,0
19090,53000,2,2,1,37,-1,-1,-2,-2,-2,-1,19826,16061,16727,18256,19251,17203,3490,4433,3295,3240,1807,4200,0
19091,112000,1,1,2,37,1,2,2,2,1,2,87143,72007,61685,54888,47481,49399,21582,18820,22753,12500,17685,9574,0
19092,68000,2,3,1,25,0,0,-1,0,-1,-1,40331,32889,34226,30389,27163,27429,3670,3917,1712,2958,2603,2201,0
19093,10000,1,1,1,29,0,1,2,3,2,2,2010,1968,2060,2001,1890,1879,2013,1004,1907,1688,1851,1573,0
19094,212000,1,2,1,30,-1,0,1,0,0,-1,149543,120206,105119,105236,105908,91388,9981,4735,4050,8682,5663,4173,0
19095,44000,2,2,1,46,0,0,0,0,0,1,14617,11884,10504,11427,9457,9399,4164,3960,2696,3396,1788,1451,1
19096,15000,1,2,1,22,1,1,2,1,0,-1,10691,11024,9209,8130,7584,8190,5053,5707,4001,2828,3063,3372,0
19097,66000,2,2,2,32,2,3,3,3,3,3,11598,12722,13686,11333,11501,9387,2287,3502,1643,3310,1161,1028,1
19098,38000,2,2,1,39,-2,-1,0,1,2,2,7881,6692,6296,5102,5249,5125,4057,4194,3659,1726,2866,1326,0
19099,29000,1,1,2,21,0,-1,-1,-2,-1,-2,13684,13523,13198,10611,8791,8024,1239,3105,3077,2320,2125,1868,1
19100,77000,2,1,2,21,0,0,-1,-1,-1,-1,23197,24114,20436,20712,18414,19947,2728,6834,2516,3417,4588,3012,0
19101,231000,2,3,1,22,0,-1,-1,0,-1,-2,50527,51183,47106,49284,52472,57562,7017,12013,7421,8766,6099,6699,0
19102,100000,1,3,1,33,-1,0,0,1,2,1,48577,48345,44957,40956,37113,32926,20440,36179,14529,32429,12399,12833,1
19103,19000,2,3,1,31,3,2,2,3,2,3,11446,12140,12400,10103,8444,8695,2834,5464,5461,5215,5766,4107,0
19104,52000,1,2,1,44,0,-1,-2,-2,-2,-2,11029,11066,11907,10065,8539,8680,5842,2952,7995,2620,2842,2801,0
19105,45000,2,2,1,21,-2,-1,-2,-2,-1,-1,17183,17654,18218,19769,21142,20646,8659,7593,10182,6777,5899,6291,1
19106,106000,1,2,1,31,1,2,1,1,1,0,91937,74944,73728,71213,63324,69212,5671,5378,9282,6977,4142,10010,0
19107,11000,1,1,1,46,-2,-2,-1,-2,-2,-2,5788,5607,5179,4190,3511,3011,816,1015,472,786,351,312,0
19108,112000,1,2,0,21,-1,0,-1,-2,-2,-2,30611,33003,33341,35619,36599,31279,2984,3163,3472,3346,3759,4364,0
19109,28000,2,3,2,34,0,-1,-2,-2,-2,-2,9888,10729,8676,9020,7411,6331,4669,5265,6668,7543,3850,2920,0
19110,39000,2,4,1,42,-1,0,1,2,2,3,13903,13946,12713,11938,10651,10853,4860,7273,7196,6386,5062,7132,1
19111,151000,2,2,2,48,-1,-1,-2,-2,-2,-1,96864,88948,84900,73864,70951,64623,81559,84893,70734,45157,79665,33687,0
19112,89000,1,2,2,23,1,0,0,-1,-2,-1,34639,30141,27292,27891,25925,21523,25456,23112,11401,7282,18646,7557,0
19113,107000,2,3,2,38,0,1,2,2,1,1,23872,25028,20714,17034,18082,17238,4959,6039,5129,4867,2438,3291,0
19114,158000,1,3,2,35,2,1,0,0,0,-1,55047,46743,45606,37849,39415,42065,5450,2244,3711,3502,3076,1941,1
19115,51000,1,3,2,25,2,1,0,-1,-2,-2,32986,31135,32201,31084,27992,27791,10481,9146,16708,14952,6882,7396,0
19116,27000,2,2,1,24,0,0,-1,0,1,1,7480,6769,7054,6408,6858,7447,1990,2066,1863,1625,1571,1939,0
19117,83000,1,3,2,23,2,1,2,3,3,2,54262,56398,49279,50714,44885,42225,18662,19944,8271,15407,6851,12953,0
19118,139000,1,1,2,69,-1,-2,-2,-2,-1,0,22887,25055,21576,21859,18820,17373,8735,13531,10072,7255,12904,6935,0
19119,70000,2,2,2,46,3,4,4,5,4,5,14836,13396,13461,12252,11696,10800,7321,5296,7057,7644,5686,5441,0
19120,217000,2,1,2,36,0,0,1,1,2,1,74067,67604,70913,73096,69208,58481,3923,2371,3799,3373,3372,1080,0
19121,49000,1,3,2,27,-1,0,-1,0,1,2,35220,38434,37961,38226,35744,36225,24241,13383,25308,28413,11717,20517,0
19122,54000,1,2,2,40,0,-1,-2,-2,-2,-2,17131,16773,14182,14801,14127,14858,6321,7426,4093,4346,3068,5651,0
19123,23000,1,1,2,24,0,1,1,0,0,-1,11274,9157,8839,7886,8210,8858,1032,1657,1403,581,766,674,0
19124,28000,2,2,2,38,-1,-2,-2,-2,-1,-2,8949,7302,6476,5346,5860,6171,4274,1977,2188,1288,1307,3240,0
19125,80000,2,1,2,43,3,3,2,2,2,2,34015,32079,26257,21905,18405,16090,21717,12130,7808,8806,12819,4092,0
19126,20000,2,1,2,34,0,-1,-1,-1,-2,-2,6828,6759,6496,6399,5714,4654,603,1178,1299,721,1226,590,0
19127,62000,2,1,2,29,0,-1,0,0,1,0,31454,27608,29906,27555,22086,19017,5936,11196,9642,5872,7969,8111,0
19128,63000,2,2,2,30,3,3,2,1,1,1,34676,33211,28985,24181,22390,18704,5854,3140,6589,5715,4671,2052,0
19129,111000,2,1,2,44,-1,0,0,0,0,-1,43219,43971,43216,41096,36719,35045,12261,12772,10505,13209,13886,5498,0
19130,157000,1,1,1,35,-1,-1,0,1,2,2,63443,62668,51991,43174,35673,36828,20484,30722,19937,10979,20035,18886,0
19131,103000,1,1,1,50,3,4,3,4,5,5,6883,7545,7299,7286,7069,6810,2211,4091,4076,3881,3912,3371,0
19132,464000,2,1,1,21,-1,-2,-1,-1,-1,0,56650,51321,43315,46808,45828,40282,6043,6854,2449,4251,5726,4045,0
19133,73000,1,1,2,23,2,2,2,3,3,3,35705,33142,30469,29306,30139,27748,9994,16011,14098,10062,8650,13458,0
19134,316000,2,2,1,36,-1,0,1,0,1,0,104311,97640,92354,82784,84828,71920,5588,7781,5859,6977,7153,6319,1
19135,10000,1,2,1,39,0,0,-1,-1,-2,-2,2358,2179,2267,1964,1614,1432,1786,1083,724,744,1018,878,0
19136,91000,2,4,1,34,0,1,1,1,1,2,39128,39946,32478,33932,36426,31533,4043,7261,6352,8404,9942,4351,0
19137,46000,1,1,1,48,-1,-1,-2,-2,-1,-2,11001,11858,9652,8268,8438,7719,968,636,382,410,727,510,1
19138,90000,1,3,2,26,0,-1,0,1,2,2,33237,30406,29892,27469,24581,19925,14321,13877,6369,6712,10571,5515,1
19139,88000,2,2,1,35,0,1,0,0,0,1,25032,23255,19259,18196,18666,15287,2924,1980,1391,1614,852,1586,0
19140,140000,2,2,2,45,3,4,4,4,4,4,28290,29729,27091,29341,27642,28888,18871,21995,7724,12912,15578,8934,0
19141,127000,2,1,1,51,-1,-1,0,-1,0,-1,56835,54495,50141,45189,39092,33472,8699,11342,10868,15840,9693,4652,0
19142,77000,2,1,1,33,0,-1,-2,-1,0,-1,55176,52232,48327,39424,32864,28552,3342,3152,3052,2322,1726,1363,1
19143,23000,2,2,1,60,-1,-1,-1,-2,-2,-2,9056,9446,9383,8358,9064,7889,271,439,244,220,443,482,0
19144,113000,2,3,0,36,0,0,-1,-1,0,-1,46638,39305,42270,38789,41800,44478,38672,20282,20075,35232,37027,18472,0
19145,22000,1,3,2,51,0,-1,-1,0,-1,-1,6557,6451,5946,5469,5069,5275,611,651,592,285,320,500,1
19146,30000,1,4,2,32,3,4,5,5,5,5,4600,3715,3622,3237,2885,2605,582,756,487,263,274,520,0
19147,101000,1,3,1,34,0,0,-1,0,-1,0,80121,64461,58101,58834,48901,53172,2691,1341,1564,1625,2134,2409,0
19148,78000,2,2,1,46,0,-1,-2,-2,-2,-2,19635,17000,14773,14754,11996,12724,5350,1754,2158,1587,2195,2357,0
19149,27000,1,2,2,43,0,0,0,-1,-2,-2,15831,16502,13862,14647,12891,14001,565,647,1180,756,977,826,0
19150,20000,2,3,2,35,-1,-2,-1,-1,0,1,7314,6362,5148,5574,5710,5965,1760,1695,1601,723,1080,778,1
19151,73000,2,2,1,25,0,0,0,1,1,2,24015,22045,17845,16977,17336,14327,3941,2380,3569,1799,4397,3151,1
19152,54000,2,1,1,59,-1,-2,-2,-1,-1,-1,45941,48024,52340,44285,41180,42864,7039,10275,12770,8739,8171,6596,0
19153,40000,1,2,1,32,-1,-2,-2,-2,-1,0,16320,13983,11427,11724,12395,11399,3176,4090,2111,2468,4376,3813,0
19154,119000,1,2,2,36,-1,0,1,0,0,-1,27963,28474,24405,23102,21307,17048,8117,12652,11042,11695,5899,9210,0
19155,64000,2,2,1,21,6,6,7,8,7,7,12087,12087,13009,11586,11835,12011,2187,2923,1646,1691,2761,2531,1
19156,165000,1,3,2,30,0,-1,-2,-1,-2,-2,157233,155971,140398,136092,130175,105594,9346,24416,21374,13174,18122,15604,0
19157,112000,1,2,2,43,4,3,3,3,4,5,14689,16030,15860,14829,14185,11675,2530,4113,3630,2344,1987,1381,0
19158,16000,1,4,1,34,-1,-1,0,-1,-1,-2,6257,5677,5246,4901,4683,4698,2631,2630,1710,1490,1083,860,0
19159,12000,1,3,2,59,1,0,1,1,1,0,9934,8768,9071,9867,8006,8400,411,251,438,459,274,164,1
19160,139000,1,1,2,38,-2,-1,0,0,-1,-2,34965,33548,32295,34831,30672,28921,2517,2567,1674,2515,934,1073,0
19161,182000,2,1,2,30,-1,-1,-2,-2,-1,-1,18858,18968,17704,14451,14335,11740,3976,5674,5396,4007,4400,3088,0
19162,113000,2,2,2,51,4,4,4,5,5,6,25939,21225,22734,18273,19773,18673,11049,9906,10197,10583,12907,9246,0
19163,31000,2,3,1,58,0,0,1,1,2,3,6269,6741,6961,5648,6198,5314,1117,1259,1861,1450,944,1673,0
19164,241000,1,1,2,47,0,-1,-2,-2,-2,-2,56243,52158,53502,58772,48304,48260,11631,21210,8975,24560,22592,10783,0
19165,107000,2,2,1,36,0,-1,0,-1,-2,-2,57308,54935,54456,59642,63994,51504,20948,18529,38743,35226,40292,31552,0
19166,166000,2,2,1,33,-1,-2,-2,-1,-2,-2,68228,69209,72585,70687,63367,63485,2820,1386,2959,3943,3435,3586,0
19167,123000,1,3,2,21,1,1,2,2,3,2,79143,79942,72422,74058,63079,62214,30368,18370,24785,32511,26132,24500,1
19168,45000,1,1,2,38,-1,-2,-1,-2,-2,-2,11413,12121,12589,13126,13744,11598,7973,8696,3858,7621,3758,5381,0
19169,69000,1,1,2,39,2,1,0,1,2,2,35630,38512,38141,37683,30447,27886,2891,4808,6401,6597,5325,3711,1
19170,55000,2,1,2,25,0,-1,-2,-2,-2,-2,21046,21615,18321,17457,15410,14350,2462,2566,2012,2982,1737,1959,0
19171,397000,2,2,1,36,1,1,1,0,0,-1,149165,150008,164601,169737,181938,196603,21103,38567,36333,39680,29368,29652,0
19172,91000,2,1,1,45,0,1,1,1,1,0,20591,20604,19134,19660,18675,15369,1546,2092,1568,1980,1587,1013,0
19173,109000,1,3,2,32,-1,0,0,1,1,1,40173,35288,28756,29507,28026,29191,8854,8739,6648,6989,7046,8067,0
19174,68000,2,1,1,38,0,-1,0,1,1,1,24257,23598,25262,26532,28479,28654,3800,4583,6191,5107,4327,5562,0
19175,21000,1,2,1,21,0,0,0,0,-1,-1,4415,4441,4123,3648,3914,3872,2221,2127,2760,3670,1999,3405,0
19176,29000,1,4,1,52,-1,-2,-1,0,-1,0,11189,9527,8207,7264,7336,6615,278,188,158,225,147,137,1
19177,63000,2,2,2,29,3,2,3,4,4,4,12590,12738,13225,14350,13353,11332,113,64,108,97,139,121,0
19178,13000,1,1,1,32,-1,0,1,1,1,1,5304,4705,3942,4259,3890,3254,1956,2351,1431,1113,2198,838,0
19179,38000,2,3,2,37,-1,-2,-1,-1,-2,-2,6433,7045,7724,8410,8314,8746,1933,1722,2635,3555,3502,2508,0
19180,81000,2,1,1,33,-2,-2,-2,-2,-1,-1,34355,32746,26360,21652,23290,23711,4455,9117,3980,5081,5523,7051,0
19181,54000,2,1,2,44,1,1,0,0,1,1,13880,11773,12501,12104,11671,10019,319,469,468,243,243,157,0
19182,93000,1,2,2,32,1,2,2,1,0,-1,34923,35578,35446,30632,26822,22487,2900,6377,5545,3785,3492,2593,0
19183,128000,2,1,2,30,0,-1,-1,0,-1,-2,21220,20814,22877,21531,17714,14696,3585,5294,5716,7283,6085,5517,0
19184,22000,2,2,1,44,0,0,1,1,2,2,12441,11071,11011,11546,9622,8969,5294,2134,5694,4889,2835,4250,0
19185,72000,2,2,1,21,-1,-2,-2,-1,0,0,12994,12293,10652,10065,10027,10604,1193,1282,1567,583,907,897,0
19186,46000,2,2,1,23,-1,0,0,1,1,0,26862,27553,28311,30852,28891,29690,4961,8414,6662,6980,5729,6393,0
19187,31000,2,1,2,37,2,1,2,3,4,4,4711,4391,4094,3761,3795,4085,276,317,264,459,469,247,0
19188,37000,2,2,2,43,-1,0,0,1,0,1,18544,18473,19280,15441,15591,14609,7639,11567,10836,3975,5851,5555,1
19189,103000,1,1,1,43,-1,-1,-1,-2,-2,-2,28295,23332,24029,21437,21655,21425,10345,13004,10923,11927,8221,11388,1
19190,17000,2,1,2,21,-2,-2,-1,0,1,2,6218,5997,4865,4162,3955,3549,734,966,917,399,485,647,1
19191,31000,2,2,2,31,0,0,-1,-1,0,0,14800,14519,15555,16535,16853,13677,746,336,337,762,628,441,1
19192,46000,2,2,1,43,-1,-1,0,-1,-2,-2,17305,15535,16052,13459,13061,13628,3821,4076,2385,2290,1281,2635,1
19193,109000,2,2,2,26,-1,-2,-2,-2,-2,-1,43292,37562,35281,35224,36060,32540,2147,1334,2208,1141,1805,888,0
19194,40000,1,1,1,33,0,1,0,0,0,1,5350,5307,4476,4200,4115,4083,1516,3145,2784,2560,2262,2408,0
19195,32000,2,4,1,39,-1,0,1,1,0,0,17190,14699,15357,13647,13816,11299,5263,5731,9318,4888,6211,9385,0
19196,45000,2,1,1,36,0,1,1,2,1,0,14051,12941,11992,12270,10539,8846,1116,1260,1428,2359,906,1689,0
19197,236000,1,2,2,39,1,2,2,3,2,3,57892,55818,53423,44549,38750,40935,17323,26442,17357,13768,19572,27853,0
19198,374000,1,1,1,33,-1,0,-1,-1,-1,-1,88927,95712,102734,105744,88949,71379,3076,3835,3754,3932,1378,2608,0
19199,79000,2,2,1,40,0,-1,-2,-2,-2,-2,51990,50336,43527,42433,36296,34288,2479,3531,4020,4666,3726,2532,0
19200,10000,1,2,2,40,-1,0,1,0,1,0,6837,6659,6199,5790,5525,5084,1586,1923,1782,851,1335,1473,1
19201,144000,1,2,2,43,-1,-1,-1,-2,-1,-2,79156,84490,73062,70602,74988,74046,13689,18998,25509,26335,12335,11914,0
19202,25000,1,1,2,42,0,0,1,1,2,1,7728,6806,5987,6230,5490,5655,679,351,449,401,297,296,1
19203,96000,2,2,2,44,-2,-1,-1,-1,0,0,47409,44200,38737,35015,35046,29440,28161,24536,18066,11828,17643,11887,0
19204,18000,1,3,1,31,0,1,1,2,3,4,5858,4801,5278,5387,5654,4645,1355,2501,2103,1140,2696,1392,0
19205,23000,2,3,2,31,-1,-2,-2,-2,-2,-2,15106,14390,14695,14969,12201,13356,6668,12917,6471,13133,4035,12303,0
19206,62000,2,1,2,37,0,-1,-1,-2,-1,-2,37526,41047,45057,39069,32820,28798,4852,7361,9430,7268,3929,5340,0
19207,94000,2,2,2,53,4,3,2,2,3,4,20370,17509,18450,18955,19026,16093,1143,779,653,1295,814,787,1
19208,10000,2,1,2,37,-1,-1,-1,-1,-1,-1,4640,4949,4406,3772,3041,2693,1931,1304,1451,1683,931,958,0
19209,28000,2,1,2,50,0,-1,-1,-2,-2,-2,1409,1291,1092,1155,1105,1128,432,201,148,358,180,155,0
19210,144000,2,1,2,49,0,1,2,2,3,2,105385,99881,88322,71279,66081,59761,16722,22192,22090,7697,9930,11517,0
19211,32000,1,1,1,49,0,0,0,0,-1,-1,9012,8181,8764,9258,7879,7429,1198,1169,844,1178,998,508,0
19212,24000,2,3,1,48,0,1,2,2,2,1,4023,3528,3530,2835,2713,2417,241,305,310,201,219,80,0
19213,45000,2,2,1,26,-1,0,1,1,2,3,31778,27454,24431,19909,16223,16313,8987,8021,4244,5870,6007,4199,1
19214,281000,1,3,2,25,0,1,0,0,-1,0,117216,104312,101140,109102,96603,78333,49063,54294,26689,47360,41830,31944,1
19215,142000,2,3,2,27,0,1,1,1,1,2,22821,19323,16995,14698,13417,11025,1458,2088,2106,1464,1249,1330,1
19216,90000,1,2,1,45,0,-1,0,0,1,0,37479,38826,34034,32351,33963,29748,2875,5801,6922,5548,6567,3618,0
19217,57000,2,2,1,32,-1,-1,-1,-2,-2,-2,41268,41435,43010,40608,43054,35983,16228,18630,17836,11689,25140,13347,1
19218,124000,1,4,2,29,-1,-1,-2,-2,-1,0,110938,120037,107353,97938,98191,100628,13983,5945,8890,5495,13010,13881,0
19219,129000,2,2,1,31,-1,-2,-2,-2,-1,-2,40955,40460,38380,32768,28569,24313,26507,10026,22173,16438,8115,12389,0
19220,37000,1,2,1,39,1,0,0,1,2,1,12962,11928,11844,9953,8856,9221,3733,1409,2694,1525,1673,1912,1
19221,32000,1,3,1,29,3,4,3,2,1,2,7535,7766,7114,6197,5720,4695,1623,958,1206,952,1200,1603,1
19222,53000,2,1,2,30,0,-1,0,-1,-1,0,35179,32160,30600,33023,32374,30526,15190,11709,13846,18305,15843,11345,1
19223,154000,2,2,1,32,2,1,0,1,1,1,97752,92585,91486,90906,83601,83072,32199,34664,16296,31466,23003,15665,0
19224,145000,2,1,1,43,0,0,-1,-1,0,0,90273,95384,89736,75882,71088,64006,14261,21253,24975,15275,27132,26257,0
19225,47000,1,3,2,21,-1,-2,-1,0,1,2,10848,10516,10831,9403,9439,8338,4836,4530,4487,4095,2866,2291,0
19226,34000,1,3,1,35,-1,-2,-2,-2,-1,-2,16080,14473,14199,13975,13969,15238,3847,3480,2784,2191,3848,3687,0
19227,140000,2,2,2,32,5,4,3,3,3,4,50594,45079,46346,40073,33741,28074,4579,3301,4264,7337,6406,4183,0
19228,50000,2,2,2,41,4,5,6,6,6,6,16550,14301,14091,15143,14924,16178,3622,3739,3049,1828,3622,2310,0
19229,168000,1,3,3,34,-1,-2,-2,-2,-2,-2,75747,76637,64676,55397,52877,52814,19957,12625,9841,10316,9594,15323,0
19230,68000,2,2,1,27,1,2,3,4,5,5,40822,44844,44290,47258,38795,39942,5467,3035,5888,3786,4527,3534,0
19231,109000,1,4,1,55,2,3,4,5,6,7,9723,10650,9931,8344,8803,7578,2490,2813,2725,1341,1820,1587,0
19232,37000,1,2,1,49,2,1,2,3,4,3,11987,11689,10315,10274,9968,10873,352,385,278,374,200,353,1
19233,252000,1,3,1,37,0,0,0,1,1,1,198990,163043,131725,126416,119535,98761,40735,56978,41885,31771,32012,31322,0
19234,24000,2,2,1,40,0,0,1,1,0,1,3560,3672,3465,3112,3136,2806,256,228,258,218,301,310,1
19235,121000,2,2,1,28,-1,-2,-2,-1,0,-1,63393,68921,67231,57912,58368,60926,19874,32641,16346,21880,34054,25039,0
19236,28000,2,1,1,37,1,0,-1,-1,-2,-2,18786,15556,12567,11856,9524,7672,4097,2995,5773,2030,2958,1311,1
19237,224000,2,1,2,59,0,1,2,1,1,1,64140,69513,71125,71442,71324,67414,7521,5092,6250,10637,6532,6893,0
19238,21000,1,3,1,46,1,2,1,2,2,2,13081,12213,11639,9338,8331,7015,4176,2130,4523,3428,2951,2406,1
19239,343000,2,2,2,25,0,1,1,1,2,2,14194,12861,12765,12447,11840,9497,1159,1735,1582,1712,996,1081,0
19240,330000,2,2,2,39,0,-1,-1,0,1,1,233166,187633,166862,158745,160215,144526,47912,47365,29335,16241,43869,39243,0
19241,146000,2,2,2,36,0,1,2,2,2,3,105063,87044,80367,78314,85977,89012,47275,35446,34911,26442,24285,37915,0
19242,134000,1,1,1,40,2,2,2,1,0,1,41299,44854,40074,32498,26049,28205,9348,20184,15510,13891,12886,6159,0
19243,124000,2,2,1,51,-1,-1,0,1,0,-1,110302,116489,124075,110382,89988,85673,8583,7669,14731,12052,13756,7166,0
19244,38000,2,2,2,27,3,3,3,2,1,2,17966,16495,15771,17119,14547,11877,3583,2078,2312,1893,1985,2044,1
19245,43000,2,4,2,33,0,0,-1,-2,-1,-2,28082,29673,24165,24560,21971,22650,8579,14807,7905,9356,8687,8542,0
19246,101000,2,2,2,25,0,1,2,2,2,3,13292,13366,10890,10941,8883,7910,8132,4271,5778,7341,4829,2828,0
19247,223000,2,3,2,37,0,1,1,1,2,1,41452,39698,40942,39057,40792,36156,16907,15951,15089,8573,10022,14430,0
19248,127000,1,2,2,36,1,1,0,0,0,1,72279,73681,69501,61028,60950,51682,13370,10182,6802,9681,8786,5603,0
19249,14000,2,1,1,54,-1,-1,0,0,0,1,8367,6869,5623,5384,5460,5070,1242,970,817,692,423,732,0
19250,130000,2,3,1,27,0,-1,-2,-1,-2,-2,28517,24044,19673,17610,16637,14287,7122,9293,4972,7470,3926,5162,0
19251,42000,2,1,2,43,4,4,4,4,3,2,14116,14293,15016,14072,13197,11724,2232,2506,3168,2367,2461,1627,1
19252,126000,2,2,1,21,0,0,1,2,1,2,7798,6573,6518,5333,4394,3685,5610,3759,4260,4082,2085,2661,1
19253,38000,1,1,1,53,0,0,1,1,1,2,2175,2338,2132,2326,2383,2043,207,343,217,414,165,215,0
19254,153000,2,2,1,35,2,3,2,2,3,3,25269,24206,19673,16131,15281,13926,1110,702,603,638,583,371,1
19255,126000,1,1,2,36,-1,-1,0,0,1,0,20615,17113,14718,12438,11158,9989,7498,2957,2851,4855,3326,3419,0
19256,61000,1,2,2,33,2,1,2,3,4,5,21149,22096,20240,21530,22134,24127,1172,2331,2262,1633,2404,3040,1
19257,24000,2,4,2,39,1,2,1,0,1,0,6029,6341,6605,6209,5806,5005,519,468,686,712,265,558,0
19258,204000,1,2,1,30,-2,-1,-1,-2,-2,-2,65744,65710,63081,61252,49929,54669,14752,6924,12430,7616,4688,4499,0
19259,79000,1,2,1,36,-1,-1,-1,-1,0,1,51531,54752,50329,51356,49309,50029,1391,1142,1396,1540,990,760,1
19260,59000,1,2,1,47,0,-1,0,0,1,2,28827,30725,25944,28394,28444,30432,465,294,281,459,292,610,1
19261,78000,2,3,2,31,-1,-2,-2,-2,-1,0,12975,12657,10175,9551,8272,7583,2383,4289,2663,2037,1220,2255,0
19262,22000,2,1,1,32,-1,0,0,-1,0,1,6663,5831,4764,4486,4608,4900,3695,4295,2815,1961,3203,2363,0
19263,122000,1,1,2,32,0,-1,-2,-2,-2,-2,87895,71904,69768,76409,77631,82478,30760,9857,19689,24154,17614,22775,0
19264,51000,1,1,2,44,-1,-2,-2,-2,-2,-2,6343,5280,4597,4580,4605,4135,1645,2345,1329,1524,1171,1361,0
19265,67000,2,2,2,34,-1,0,0,1,1,1,27869,28138,23552,19353,20415,18168,22784,10744,20272,11947,8770,12197,0
19266,81000,2,2,2,31,2,1,1,2,1,1,55839,50108,50156,42831,42629,35791,16692,14751,14624,15301,7822,8518,0
19267,14000,1,2,2,37,-1,0,-1,-2,-2,-2,11363,11082,9525,8591,7942,7200,563,582,1068,480,573,365,0
19268,10000,2,2,1,45,-1,0,-1,0,0,1,4437,4278,4393,4244,4071,3822,498,837,821,385,399,354,0
19269,14000,2,2,2,23,-1,-1,0,0,0,0,6040,5979,5639,4885,5217,5537,519,263,594,425,453,443,0
19270,33000,2,2,1,42,-1,-1,-2,-2,-2,-2,12102,13126,12461,10905,9140,8531,2839,1871,2289,2343,3148,2812,0
19271,53000,2,2,1,38,5,5,5,6,6,6,26584,22261,22115,19097,20644,19463,14647,17008,6789,14876,16099,14746,0
19272,14000,2,1,1,39,-1,-1,-1,-2,-1,-2,4049,4151,4510,4648,4525,4920,2645,2570,2082,2132,2772,2261,0
19273,19000,1,1,1,35,0,-1,-1,-1,-1,0,4788,4381,4713,3788,3945,3652,729,611,646,755,749,703,0
19274,72000,1,1,1,35,-1,0,-1,-1,-1,-2,25937,27935,25147,23369,23242,21362,7524,6512,3574,5392,5373,5200,0
19275,22000,1,3,2,41,-1,-2,-2,-2,-1,0,10663,10154,11165,9798,8380,6761,871,311,900,441,690,447,0
19276,36000,2,3,2,21,4,5,6,6,5,5,13830,12453,13512,12710,12196,13247,3233,2724,2910,3337,1517,3933,0
